# GeoID, y_pred, y_predprob
841,0,0.38737
842,0,0.19730
843,0,0.23873
844,0,0.46949
845,0,0.58654
846,0,0.02508
847,0,0.42820
848,0,0.44204
849,0,0.00966
850,0,0.06916
851,0,0.15361
852,0,0.04125
853,0,0.00881
854,0,0.38495
855,0,0.55695
856,0,0.01550
857,0,0.16947
858,0,0.13746
859,0,0.02187
860,0,0.38671
861,0,0.17571
862,0,0.47457
863,0,0.24669
864,0,0.42130
865,0,0.16229
866,0,0.34030
867,0,0.20193
868,0,0.42751
869,0,0.01441
870,0,0.02129
871,0,0.21206
872,0,0.36153
873,0,0.35982
874,0,0.00926
875,0,0.12253
876,0,0.09293
877,0,0.51593
878,0,0.03927
879,0,0.25486
880,0,0.21308
881,0,0.20985
882,0,0.36260
883,0,0.39021
884,0,0.22493
885,0,0.27422
886,0,0.16134
887,0,0.51065
888,0,0.31261
889,0,0.19954
890,0,0.42798
891,0,0.08662
892,0,0.13260
893,0,0.47861
894,0,0.35529
895,0,0.41583
896,0,0.37303
897,0,0.22852
898,0,0.23032
899,0,0.34376
900,0,0.17386
901,0,0.46892
902,0,0.42847
903,0,0.03042
904,0,0.08850
905,0,0.25024
906,0,0.33805
907,0,0.20039
908,0,0.08215
909,0,0.10666
910,0,0.09802
911,0,0.31204
912,0,0.31232
913,0,0.44228
914,0,0.01703
915,0,0.02711
916,0,0.60118
917,0,0.28895
918,0,0.53293
919,0,0.07543
920,0,0.13107
921,0,0.10650
922,0,0.01015
923,0,0.32317
924,0,0.34250
925,0,0.40565
926,0,0.29627
927,0,0.15382
928,0,0.02497
929,0,0.14859
930,0,0.05957
931,0,0.05194
932,0,0.11594
933,0,0.09663
934,0,0.40246
935,0,0.15881
936,0,0.12830
937,0,0.41028
938,0,0.29814
939,0,0.41115
940,0,0.02057
941,0,0.09168
942,0,0.19196
943,0,0.60811
944,0,0.33683
945,0,0.02097
946,0,0.18118
947,0,0.47925
948,0,0.59346
949,0,0.25202
950,0,0.14993
951,0,0.52095
952,0,0.51494
953,0,0.55606
954,0,0.39449
955,0,0.11003
956,0,0.36159
957,0,0.48942
958,0,0.14124
959,0,0.45964
960,0,0.31054
961,0,0.28710
962,0,0.53463
963,0,0.32349
964,0,0.41659
965,0,0.27374
966,0,0.11394
967,0,0.26247
968,0,0.22926
969,0,0.40454
970,0,0.20810
971,0,0.17683
972,0,0.35017
973,0,0.47265
974,0,0.47702
975,0,0.46556
976,0,0.32055
977,0,0.56865
978,0,0.51477
979,0,0.44434
980,0,0.37536
981,0,0.10117
982,0,0.45868
983,0,0.03824
984,0,0.27753
985,0,0.34564
986,0,0.32671
987,0,0.54445
988,0,0.49564
989,0,0.00991
990,0,0.29812
991,0,0.11057
992,0,0.36705
993,0,0.59649
994,0,0.35650
995,0,0.38064
996,0,0.43391
997,0,0.25061
998,0,0.45870
999,0,0.22778
1000,0,0.00984
1001,0,0.00946
1002,0,0.03663
1003,0,0.00941
1004,0,0.01512
1005,0,0.01106
1006,0,0.05668
1007,0,0.36748
1008,0,0.01211
1009,0,0.18007
1010,0,0.30621
1011,0,0.43299
1012,0,0.26496
1013,0,0.02616
1014,0,0.20482
1015,0,0.28851
1016,0,0.07906
1017,0,0.02480
1018,0,0.21468
1019,0,0.00885
1020,0,0.34164
1021,0,0.31082
1022,0,0.35690
1023,0,0.54368
1024,0,0.01405
1025,0,0.00998
1026,0,0.46501
1027,0,0.02304
1028,0,0.17420
1029,0,0.16111
1030,0,0.05747
1031,0,0.33255
1032,0,0.00912
1033,0,0.40885
1034,0,0.31051
1035,0,0.34244
1036,0,0.28172
1037,0,0.23871
1038,0,0.28721
1039,0,0.34914
1040,0,0.13902
1041,0,0.43046
1042,0,0.57725
1043,0,0.00927
1044,0,0.10915
1045,0,0.21582
1046,0,0.42957
1047,0,0.22454
1048,0,0.21206
1049,0,0.00987
1050,0,0.33072
1051,0,0.35254
1052,0,0.01599
1053,0,0.48476
1054,0,0.27669
1055,0,0.40870
1056,0,0.04915
1057,0,0.28094
1058,0,0.33607
1059,0,0.10621
1060,0,0.02557
1061,0,0.41886
1062,0,0.15798
1063,0,0.14897
1064,0,0.29352
1065,0,0.46638
1066,0,0.45713
1067,0,0.29496
1068,0,0.12273
1069,0,0.27706
1070,0,0.43567
1071,0,0.55965
1072,0,0.47646
1073,0,0.31810
1074,0,0.48392
1075,0,0.45098
1076,0,0.34742
1077,0,0.23073
1078,0,0.56194
1079,0,0.23489
1080,0,0.53707
1081,0,0.65481
1082,0,0.49761
1083,0,0.20392
1084,0,0.14173
1085,0,0.27936
1086,0,0.44161
1087,0,0.42123
1088,0,0.55299
1089,0,0.39472
1090,0,0.58209
1091,0,0.01371
1092,0,0.47565
1093,0,0.44311
1094,0,0.33037
1095,0,0.01098
1096,0,0.45915
1097,0,0.52457
1098,0,0.11334
1099,0,0.51350
1100,0,0.07101
1101,0,0.02118
1102,0,0.57464
1103,0,0.37019
1104,0,0.55872
1105,0,0.10663
1106,0,0.02037
1107,0,0.01083
1108,0,0.01340
1109,0,0.41559
1110,0,0.01124
1111,0,0.01390
1112,0,0.01868
1113,0,0.06789
1114,0,0.40937
1115,0,0.01097
1116,0,0.02308
1117,0,0.01005
1118,0,0.46297
1119,0,0.02066
1120,0,0.33324
1121,0,0.01725
1122,0,0.13022
1123,0,0.01038
1124,0,0.25489
1125,0,0.01916
1126,0,0.16444
1127,0,0.00964
1128,0,0.06340
1129,0,0.01194
1130,0,0.00998
1131,0,0.01117
1132,0,0.51676
1133,0,0.22199
1134,0,0.05117
1135,0,0.03685
1136,0,0.04875
1137,0,0.16318
1138,0,0.13080
1139,0,0.02311
1140,0,0.35872
1141,0,0.44412
1142,0,0.44559
1143,0,0.52001
1144,0,0.48997
1145,0,0.59528
1146,0,0.50747
1147,0,0.37949
1148,0,0.54078
1149,0,0.19515
1150,0,0.54180
1151,0,0.23673
1152,0,0.47981
1153,0,0.55740
1154,0,0.50584
1155,0,0.40335
1156,0,0.01088
1157,0,0.06533
1158,0,0.01723
1159,0,0.01135
1160,0,0.53807
1161,0,0.47075
1162,0,0.10208
1163,0,0.40831
1164,0,0.01594
1165,0,0.50868
1166,0,0.04626
1167,0,0.16115
1168,0,0.37547
1169,0,0.07057
1170,0,0.28632
1171,0,0.33134
1172,0,0.05659
1173,0,0.17420
1174,0,0.29973
1175,0,0.28164
1176,0,0.43622
1177,0,0.12900
1178,0,0.35460
1179,0,0.06454
1180,0,0.09796
1181,0,0.06886
1182,0,0.01922
1183,0,0.06464
1184,0,0.36101
1185,0,0.49632
1186,0,0.06868
1187,0,0.03554
1188,0,0.29181
1189,0,0.05156
1190,0,0.07921
1191,0,0.01323
1192,0,0.47910
1193,0,0.62890
1194,0,0.23652
1195,0,0.02454
1196,0,0.11159
1197,0,0.03954
1198,0,0.44244
1199,0,0.62260
1200,0,0.01849
1201,0,0.01467
1202,0,0.70121
1203,0,0.03469
1204,0,0.11053
1205,0,0.05008
1206,0,0.45134
1207,0,0.02289
1208,0,0.13421
1209,0,0.60958
1210,0,0.55955
1211,0,0.32607
1212,0,0.32951
1213,0,0.61986
1214,0,0.07944
1215,0,0.29970
1216,0,0.44178
1217,0,0.57454
1218,0,0.44944
1219,0,0.57505
1220,0,0.03204
1221,0,0.27962
1222,0,0.54509
1223,0,0.42585
1224,0,0.72757
1225,0,0.04308
1226,0,0.04218
1227,0,0.60104
1228,0,0.20637
1229,0,0.44350
1230,0,0.32474
1231,0,0.54238
1232,0,0.03661
1233,0,0.12570
1234,0,0.08757
1235,0,0.59531
1236,0,0.01880
1237,0,0.22696
1238,0,0.37944
1239,0,0.52219
1240,0,0.64522
1241,0,0.31864
1242,0,0.47124
1243,0,0.62853
1244,0,0.41620
1245,0,0.12505
1246,0,0.06236
1247,0,0.28516
1248,0,0.28493
1249,0,0.48307
1250,0,0.71830
1251,0,0.38729
1252,0,0.63613
1253,0,0.18792
1254,0,0.78912
1255,0,0.02557
1256,0,0.62080
1257,0,0.39770
1258,0,0.60272
1259,0,0.06771
1260,0,0.25393
1261,0,0.57224
1262,0,0.01469
1263,0,0.37420
1264,0,0.03349
1265,0,0.35156
1266,0,0.25751
1267,0,0.25702
1268,0,0.48681
1269,0,0.01838
1270,0,0.53305
1271,0,0.23497
1272,0,0.79560
1273,0,0.59456
1274,0,0.42272
1275,0,0.54101
1276,0,0.44098
1277,0,0.50058
1278,0,0.50253
1279,0,0.24534
1280,0,0.60226
1281,0,0.57202
1282,0,0.35318
1283,0,0.56689
1284,0,0.01382
1285,0,0.03315
1286,0,0.09938
1287,0,0.14243
1288,0,0.74553
1289,0,0.58447
1290,0,0.46774
1291,0,0.17752
1292,0,0.40305
1293,0,0.34643
1294,0,0.24495
1295,0,0.44290
1296,0,0.09074
1297,0,0.04734
1298,0,0.12717
1299,0,0.02770
1300,0,0.24391
1301,0,0.61839
1302,0,0.16573
1303,0,0.71699
1304,0,0.12540
1305,0,0.02572
1306,0,0.36917
1307,0,0.53347
1308,0,0.26078
1309,0,0.56154
1310,0,0.01725
1311,0,0.31890
1312,0,0.19995
1313,0,0.39896
1314,0,0.73560
1315,0,0.44362
1316,0,0.40156
1317,0,0.38508
1318,0,0.70579
1319,0,0.41557
1320,0,0.15604
1321,0,0.46912
1322,0,0.65958
1323,0,0.22847
1324,0,0.47158
1325,0,0.44005
1326,0,0.31585
1327,0,0.62992
1328,0,0.51692
1329,0,0.43065
1330,0,0.26738
1331,0,0.64210
1332,0,0.27486
1333,0,0.69307
1334,0,0.33232
1335,0,0.34839
1336,0,0.26636
1337,0,0.34939
1338,0,0.79993
1339,0,0.43669
1340,0,0.59221
1341,0,0.78841
1342,0,0.02977
1343,0,0.03153
1344,0,0.55513
1345,0,0.18930
1346,0,0.78338
1347,0,0.62228
1348,0,0.44276
1349,0,0.07202
1350,0,0.37575
1351,0,0.01677
1352,0,0.41569
1353,0,0.01558
1354,0,0.54981
1355,0,0.14736
1356,0,0.68708
1357,0,0.01099
1358,0,0.52862
1359,0,0.42545
1360,0,0.40641
1361,0,0.78268
1362,0,0.43609
1363,0,0.47394
1364,0,0.02580
1365,0,0.71906
1366,0,0.14621
1367,0,0.04775
1368,0,0.43673
1369,0,0.01069
1370,0,0.45496
1371,0,0.54155
1372,0,0.46560
1373,0,0.60923
1374,0,0.02044
1375,0,0.02279
1376,0,0.69121
1377,0,0.01114
1378,0,0.62555
1379,0,0.71628
1380,0,0.62568
1381,0,0.01052
1382,0,0.55837
1383,0,0.01159
1384,0,0.03150
1385,0,0.30708
1386,0,0.41707
1387,0,0.60138
1388,0,0.62441
1389,0,0.77658
1390,0,0.18045
1391,0,0.07148
1392,0,0.01589
1393,0,0.67584
1394,0,0.04754
1395,0,0.29851
1396,0,0.41200
1397,0,0.03513
1398,0,0.01154
1399,0,0.68623
1400,0,0.59478
1401,0,0.39293
1402,0,0.01133
1403,0,0.75902
1404,0,0.18347
1405,0,0.63933
1406,0,0.38895
1407,0,0.53331
1408,0,0.01097
1409,0,0.23713
1410,0,0.03509
1411,0,0.02007
1412,0,0.02305
1413,0,0.56799
1414,0,0.51983
1415,0,0.09893
1416,0,0.02147
1417,0,0.11498
1418,0,0.44591
1419,0,0.02020
1420,0,0.50489
1421,0,0.71744
1422,0,0.01907
1423,0,0.59711
1424,0,0.58165
1425,0,0.44498
1426,0,0.02204
1427,0,0.65331
1428,0,0.53230
1429,0,0.31186
1430,0,0.22378
1431,0,0.39459
1432,0,0.66523
1433,0,0.50329
1434,0,0.42754
1435,0,0.55695
1436,0,0.05396
1437,0,0.55693
1438,0,0.56068
1439,0,0.74752
1440,0,0.52848
1441,0,0.64696
1442,0,0.61606
1443,0,0.63354
1444,0,0.43174
1445,0,0.29704
1446,0,0.68651
1447,0,0.39245
1448,0,0.58792
1449,0,0.63546
1450,0,0.56214
1451,0,0.32643
1452,0,0.50050
1453,0,0.64263
1454,0,0.62688
1455,0,0.66527
1456,0,0.36911
1457,0,0.62882
1458,0,0.58666
1459,0,0.39127
1460,0,0.49885
1461,0,0.69761
1462,0,0.60579
1463,0,0.28943
1464,0,0.60054
1465,0,0.59350
1466,0,0.72915
1467,0,0.65146
1468,0,0.53436
1469,0,0.64319
1470,0,0.62590
1471,0,0.52592
1472,0,0.57179
1473,0,0.59024
1474,0,0.55835
1475,0,0.67499
1476,0,0.64746
1477,0,0.71349
1478,0,0.53498
1479,0,0.52588
1480,0,0.27249
1481,0,0.10261
1482,0,0.66376
1483,0,0.58203
1484,0,0.76677
1485,0,0.62724
1486,0,0.60611
1487,0,0.38605
1488,0,0.60198
1489,0,0.42953
1490,0,0.66326
1491,0,0.43372
1492,0,0.65565
