OBJECTID,Elevation,Slope,Aspect,坡高,斜坡形态,地形表面纹理,TRI,地形位置指数,地形表面凸率,地形汇聚指数,相对坡位,平面曲率,剖面曲率,Curvature,River,流域面积,流路长度,地形湿度指数,河谷深度,流域坡度,河流强度指数 ,距河网垂直距离,Lithology,斜坡结构,NDVI,NDWI,Rainfall,Earthquake,NDBI,class
1477,259.234925,15.284226,111.27119,44.733545,4.059045,0.612887,6.164849,0.085156,0.458257,-0.495092,0.474786,0.018338,0.021989,0,289.645391,9067.875577,561.407055,11.882838,45.814132,0.298898,7953.875947,178.502415,2,1,0.640615,0.241064,1192.560181,1.841872,-0.24222,1
1544,190.925714,10.584446,256.097309,26.98914,4.325714,0.687373,4.02473,0.724788,0.456818,1.96656,0.431764,0.070781,-0.037161,0.107942,303.888457,4697.818796,322.337879,11.232155,15.545875,0.174174,-542.104521,96.06396,2,1,0.562118,0.232672,1187.637573,1.633982,-0.231408,0
1556,293.220339,18.066398,235.854571,52.077129,3.971186,0.528359,7.21381,-0.130371,0.465139,-0.533137,0.529529,-0.000135,0.008075,-0.008209,847.907769,13350.87104,897.126347,12.356726,56.206867,0.283412,-4888.709871,130.088056,2,1,0.696886,0.316173,1180.848145,1.784822,-0.316101,1
1558,256.396761,16.022959,205.076774,50.548622,4.245614,0.558862,6.272623,0.19787,0.441117,1.79821,0.466783,0.042892,0.015602,0.026636,573.31954,14253.86926,593.354809,12.042615,58.245099,0.296163,3919.004758,152.86031,2,1,0.462367,0.186629,1191.123169,1.776323,-0.189444,1
1543,181.933333,10.599639,121.368517,19.822763,4.152381,0.687186,3.989288,0.432175,0.446958,0.14872,0.476364,-0.053226,-0.027855,-0.025371,208.643285,8639.527763,387.042358,11.559552,19.93804,0.190231,-3190.111234,102.596399,2,1,0.648605,0.286673,1187.417358,1.622559,-0.282809,0
1548,218.52514,13.30498,212.013795,43.297548,4.318436,0.623636,5.220625,0.601842,0.44691,1.947945,0.359803,0.067949,-0.045699,0.114324,302.041817,9612.027515,443.512872,11.695445,56.724432,0.265224,6860.683051,151.270574,2,1,0.64144,0.33421,1182.266113,1.763813,-0.336138,1
1498,236.276878,14.139427,158.583694,53.254511,4.004418,0.544464,5.489349,0.114238,0.443048,0.641849,0.404677,0.030477,0.009791,0.020687,348.049091,11397.31906,549.813842,12.362353,60.418059,0.260265,9048.958552,78.725379,2,1,0.39916,0.115108,1190.776245,1.767787,-0.115658,1
1534,147.870968,4.99867,147.824033,13.578242,5.193548,0.758726,2.134567,2.23714,0.426783,18.700385,0.524376,0.111585,-0.208715,0.3203,51.238034,1363.760329,57.586202,8.219322,48.581055,0.07639,4199.317128,161.959274,2,1,0.105243,0.108384,1186.327637,1.583333,-0.154153,1
1554,220.470588,15.856306,93.13627,29.977258,3.202614,0.570091,6.235146,-1.737326,0.444548,-5.914416,0.498789,-0.138263,0.167229,-0.305492,299.836612,16437.2682,461.595406,12.141585,64.108701,0.306503,6254.058701,165.033403,2,1,0.553153,0.336309,1182.158569,1.792621,-0.332913,1
1539,231.987578,8.78111,168.004479,32.055536,4.291925,0.695074,3.327274,0.28093,0.451173,1.061866,0.352085,0.009194,0.004305,0.009401,459.068502,5866.454752,281.374307,11.482185,29.515714,0.13989,4066.465102,167.91315,2,1,0.538065,0.162166,1192.395508,1.766933,-0.159177,1
1537,193.435897,23.965757,210.315578,63.63484,5.871795,0.546631,9.6967,5.449757,0.458141,6.558154,0.496517,0.249514,-0.175849,0.425364,93.357486,2791.166188,307.764503,11.131808,21.042752,0.332551,60.887512,143.260988,2,1,0.239061,0.312275,1183.283813,1.603153,-0.323771,1
1545,251.44898,8.516359,112.893564,40.177763,4.367347,0.682225,3.333058,0.404578,0.473701,3.248376,0.435047,0.090804,-0.00928,0.100084,430.017407,8117.818864,274.751032,11.780065,33.053344,0.149837,5610.066657,171.241468,2,1,0.611704,0.189562,1192.301758,1.767802,-0.200497,1
1550,233.64486,14.263745,115.584039,36.73284,3.88785,0.568708,5.365243,0.233392,0.438899,-0.956388,0.448284,-0.019583,-0.015056,-0.004527,277.886967,19248.67013,381.147896,12.211036,66.965706,0.26967,17298.34125,78.59045,2,1,0.393236,0.142565,1190.578247,1.763245,-0.147344,1
1562,320.112376,18.086861,231.773249,47.627766,4.093883,0.5647,7.09437,0.036969,0.448721,0.214502,0.477737,0.010547,0.019504,-0.008957,826.541679,15346.54991,620.520166,12.050769,60.206809,0.325327,5035.476231,134.261123,2,1,0.707246,0.319588,1180.886597,1.787188,-0.318311,1
1560,217.216,16.461959,141.909778,58.776246,5.256,0.522776,6.296638,1.830486,0.47894,2.732005,0.443718,0.067493,-0.113656,0.186961,155.887583,6722.671543,428.5835,12.445237,30.425892,0.188542,1371.590474,157.9965,2,1,0.428398,0.157034,1189.940063,1.734049,-0.163518,1
1559,579.324786,21.854284,216.895771,73.100031,4.25641,0.448138,8.728162,0.283832,0.402761,1.619455,0.499854,-0.00784,-0.019225,0.011384,1429.154273,12635.43326,306.259267,11.388011,46.800522,0.347338,4686.269852,75.661708,3,1,0.762977,0.320313,1178.194458,1.682711,-0.317911,0
1569,301.906344,18.930617,253.389318,59.214884,3.6571,0.537617,7.762798,0.37156,0.429103,0.307774,0.566475,0.023153,0.00852,0.016462,641.161566,12136.74941,464.835025,12.100952,73.874283,0.400703,10568.66768,160.843859,2,1,0.70781,0.289607,1192.391602,1.817623,-0.292006,1
1547,322.770658,15.628053,142.164271,51.312071,3.991568,0.591991,6.164182,0.124288,0.435294,0.009408,0.509618,-0.014388,-0.021944,0.007555,669.405865,12668.34773,332.853636,12.062642,56.397938,0.24197,11142.18727,66.201122,2,1,0.557203,0.199855,1190.682495,1.769496,-0.199809,1
1591,263.013853,18.805943,264.543807,55.024652,4.101299,0.514474,7.476699,0.282087,0.449449,1.31971,0.477168,0.043004,0.001907,0.041516,848.575644,9178.02214,518.089353,12.062471,56.531117,0.34479,6099.300983,184.172012,2,1,0.546049,0.196256,1192.196411,1.774988,-0.194617,1
1582,457.456186,21.510955,99.113223,60.736659,4.164295,0.372991,8.771217,-0.575268,0.395268,-0.749102,0.438815,0.017552,0.031752,-0.0142,2854.235145,15148.90406,564.440974,12.788759,74.67177,0.390486,-8309.729748,119.118298,3,1,0.769271,0.335448,1174.991211,1.629388,-0.334351,1
1577,603.219072,17.627468,88.56514,39.877418,3.68299,0.51135,6.827238,-0.811322,0.47143,-1.566847,0.505192,-0.062867,0.013282,-0.076149,1934.128585,19276.82175,400.067841,12.331787,42.977023,0.275627,-10994.15911,27.694267,3,1,0.782794,0.340607,1176.370605,1.65591,-0.341078,0
1585,375.833803,16.033072,144.054354,50.772322,4.034742,0.598169,6.295107,0.117929,0.474258,0.217968,0.579914,0.001853,0.001967,-0.000341,955.716678,12479.22556,357.293749,12.115468,45.174329,0.24413,8261.781825,53.855009,2,1,0.725643,0.293398,1192.292236,1.768182,-0.290739,1
1565,190.021277,20.338563,164.933004,65.461851,5.702128,0.563192,7.884595,4.019551,0.469427,3.953394,0.503474,0.161216,-0.263883,0.425099,95.337975,3304.370081,450.672703,11.846299,20.715288,0.281,-148.811991,77.93177,2,1,0.604454,0.315933,1184.210693,1.583333,-0.320018,0
1584,265.703316,16.239703,116.869539,58.564822,4.027923,0.530456,6.258798,-0.136928,0.469131,-0.942583,0.487194,0.006441,0.025566,-0.019125,669.378214,13781.0514,745.379064,12.27146,61.097987,0.287567,15195.52382,138.689354,2,1,0.670916,0.250386,1192.227051,1.77104,-0.253018,1
1561,241.503937,17.339054,154.58401,66.801224,4.562992,0.496585,6.55187,1.169291,0.466604,1.746164,0.252135,0.021253,-0.095546,0.116798,227.796146,10803.20656,759.493423,12.294109,71.160068,0.307551,6527.698085,154.404336,2,1,0.638589,0.244914,1189.408936,1.713732,-0.24394,1
1589,362.433649,15.197731,175.083361,57.058981,4.135071,0.545592,6.029276,0.289164,0.46438,1.387857,0.5185,0.025405,-0.004437,0.029842,886.751939,8157.42561,301.136439,12.246284,38.831734,0.222367,1249.226725,71.889602,2,1,0.607786,0.221342,1190.266724,1.774807,-0.222299,1
1625,232.352564,11.685583,205.502591,65.369031,4.128205,0.639105,4.357891,0.455821,0.448455,2.932312,0.459527,0.023112,0.00526,0.020958,480.453591,9924.697896,631.940097,12.473212,34.028636,0.185795,8836.339924,97.690625,2,1,0.595781,0.274735,1186.024048,1.597432,-0.265875,1
1601,350.931442,15.125823,110.256999,35.023698,3.868794,0.591979,5.92033,-0.06466,0.457782,-0.406507,0.472035,-0.00074,0.017724,-0.01875,904.788138,10124.17918,322.691196,11.611848,34.97525,0.256236,-8346.38744,100.93167,2,1,0.629081,0.246653,1190.164429,1.774824,-0.248338,1
1597,329.247549,17.244909,254.629112,62.094404,4.053922,0.553566,6.860205,0.211215,0.430228,0.830552,0.513128,0.007429,-0.013643,0.022853,1188.706199,11117.84303,522.398532,11.917241,70.437388,0.305911,34501.29719,156.528974,2,1,0.748055,0.322145,1192.250366,1.814229,-0.323043,1
1594,204.404651,12.27995,176.846039,38.932559,4.302326,0.659409,4.600166,0.174356,0.454493,0.723538,0.49618,0.002744,-0.019784,0.022528,344.904863,13774.04851,689.768714,12.084738,32.231396,0.18265,11125.90751,131.628864,2,1,0.624241,0.295806,1185.874634,1.58553,-0.299792,1
1579,286.332524,12.082427,131.982426,19.509858,3.798544,0.693011,4.549223,-0.527814,0.46298,-1.815403,0.469016,-0.028811,0.038787,-0.067598,1275.398318,8947.800862,409.566157,12.004457,22.762315,0.208906,12644.80644,79.564147,2,1,0.703113,0.284477,1192.224365,1.841872,-0.286576,0
1578,574.103125,22.1988,198.74858,44.751525,4.24375,0.519085,8.747061,0.457179,0.467459,0.809996,0.52048,0.056731,0.015486,0.041246,1644.575291,19359.27843,468.599523,12.072189,46.214833,0.329222,-28411.48375,57.205232,3,1,0.797105,0.347294,1176.468506,1.649545,-0.346773,0
1607,266.209135,18.663634,143.601278,88.743021,3.788462,0.483749,7.174904,-0.211603,0.47264,-0.184318,0.407422,0.008656,0.020299,-0.012225,405.716822,13474.80535,777.372693,12.30977,68.830373,0.357531,17702.12094,66.787932,2,1,0.656906,0.294685,1184.176025,1.587559,-0.293795,0
1583,333.986667,21.144654,190.182386,103.550736,3.68,0.49632,9.033808,-0.488649,0.488496,0.382417,0.361262,0.077194,0.151462,-0.074268,584.804771,8712.433888,482.113186,12.607628,67.627686,0.416786,14538.17278,100.238152,2,1,0.64439,0.249831,1189.293335,1.702952,-0.261633,1
1617,206.34472,13.935074,175.536539,42.132366,4.009317,0.577463,5.404617,0.205221,0.462615,0.462217,0.436891,0.048572,0.006078,0.042494,269.66495,8156.68467,465.684149,12.021523,37.286072,0.243575,-4293.104864,104.087806,2,1,0.585702,0.266356,1188.117432,1.664592,-0.261607,1
1599,241.393204,18.820977,116.694999,59.534965,4.315534,0.506641,7.272365,0.530613,0.471966,0.104617,0.437592,0.064256,0.029184,0.035073,288.748099,11997.45104,922.228191,12.261619,51.625626,0.349143,3766.808362,167.696583,2,1,0.630259,0.255561,1189.090576,1.684036,-0.256406,1
1645,303.096699,16.465797,107.960827,35.349233,3.988419,0.575042,6.416885,-0.355186,0.465463,-1.090046,0.493679,-0.001477,0.025728,-0.027625,1137.291579,10967.05524,412.068778,12.111829,38.204402,0.268269,15304.48189,178.230292,2,1,0.680248,0.257075,1191.685913,1.781541,-0.25735,1
1661,340.035058,20.642366,262.136249,57.98952,4.093072,0.508946,8.173757,0.28701,0.474343,0.967748,0.48948,0.027014,-0.000782,0.027796,1364.316786,10121.33904,426.060278,12.106814,55.37107,0.338192,18192.43486,156.095702,2,1,0.711763,0.292044,1191.599487,1.78167,-0.292035,1
1624,213.561892,13.63782,224.306849,48.658181,4.075104,0.606617,5.285761,0.310679,0.476819,0.661796,0.474217,0.019589,-0.009378,0.028967,346.420085,10144.16799,553.897059,11.999023,36.166582,0.20993,2643.132593,113.448309,2,1,0.494991,0.28035,1186.757324,1.602142,-0.278803,1
1622,221.082609,12.526917,133.170581,35.077768,3.968116,0.614657,4.70616,-0.10568,0.431111,-0.679114,0.459766,0.011247,0.028094,-0.016847,573.727008,13853.48861,781.365967,11.812554,36.339677,0.213854,7492.736745,196.263924,2,1,0.659583,0.300886,1185.656372,1.596158,-0.302293,1
1587,171.804878,12.275661,318.131882,48.010507,5.317073,0.569131,4.661471,2.453527,0.430715,7.75424,0.253424,0.107778,-0.033984,0.18311,109.73927,3426.922057,358.144636,12.086859,39.258746,0.229753,-2953.432824,324.852646,2,1,0.352956,0.329455,1179.509521,1.732974,-0.334389,0
1639,273.139415,20.269777,248.44968,65.287678,4.277969,0.483141,7.963137,0.58671,0.463068,1.616392,0.501454,0.062164,0.016834,0.04533,722.019444,8720.91648,730.035873,11.965824,60.661068,0.359602,5735.57632,152.03093,2,1,0.675759,0.319155,1185.060303,1.597116,-0.31852,1
1606,349.778947,7.290747,232.720192,10.748705,4.515789,0.704765,2.819427,0.520651,0.430051,3.074299,0.348892,0.123471,0.0266,0.096871,2134.031101,3228.877059,175.569837,10.787767,6.271334,0.124334,24831.79075,61.342355,2,1,0.731616,0.326894,1192.062134,1.848756,-0.32882,0
1618,328.326284,20.111848,286.305195,58.960084,4.238671,0.502283,7.895955,0.07014,0.434636,0.978095,0.470238,0.087605,0.056509,0.03329,1664.324681,10780.67314,491.316168,12.258198,72.490088,0.401712,10008.82774,128.361601,2,1,0.761961,0.351197,1192.058594,1.827899,-0.347981,1
1608,267.021739,19.196995,56.369477,49.197775,3.684783,0.47905,7.402863,-0.241481,0.416164,-1.57709,0.66078,0.104669,-0.032214,0.136883,625.501262,57733.26834,766.197265,13.010326,95.728658,0.411155,-3738.37506,203.171664,2,1,0.697097,0.272723,1189.044556,1.677151,-0.273637,1
1619,237.075,15.898073,219.771898,46.139764,4.34,0.628967,6.34897,-0.015878,0.455954,1.217575,0.41367,0.092985,0.063621,0.03118,461.367714,8168.835854,685.829476,12.397113,50.998301,0.321044,5468.210064,130.486996,2,1,0.613045,0.279938,1188.341309,1.668249,-0.276683,1
1612,289.184211,22.15897,296.090612,100.339374,3.763158,0.43794,8.727536,-0.829201,0.439399,-0.570109,0.542091,0.005887,0.050499,-0.044612,444.427225,28524.9229,990.58631,13.736059,195.267322,0.416109,-13975.48461,307.711299,2,1,0.657686,0.350219,1178.662598,1.699744,-0.347659,0
1627,254.975758,15.50574,224.352727,60.710505,4.042424,0.61258,6.059192,0.232105,0.44231,-0.470155,0.404217,-0.005606,0.012007,-0.017613,545.991722,12443.53781,841.945673,12.26944,75.594457,0.306784,3516.492427,191.604019,2,1,0.702256,0.299466,1188.38916,1.672786,-0.297872,1
1633,316.420504,18.038145,82.540798,50.978922,3.934839,0.53639,7.084938,-0.120788,0.439081,-0.167476,0.527455,0.028852,0.042213,-0.013361,1612.712153,12454.22431,545.453159,12.300112,64.803756,0.352062,1251.134918,117.534061,2,1,0.664329,0.269974,1192.002075,1.828075,-0.265902,0
1610,279.86036,10.987914,143.454648,14.972532,3.842342,0.665956,4.06731,-0.038958,0.437136,-1.357704,0.450955,-0.048565,0.003252,-0.051817,1739.243414,6863.176534,298.169319,12.213388,16.621931,0.172842,1258.672179,141.704757,2,1,0.719998,0.303668,1192.044189,1.866043,-0.304617,0
1641,243.780543,16.77698,118.270213,66.702999,4.304299,0.493541,6.682613,0.419744,0.455854,0.400528,0.367405,0.061369,0.026029,0.033971,250.748203,12147.13797,536.809274,12.43106,71.403672,0.335036,2803.509622,200.504536,2,1,0.570343,0.225372,1187.589355,1.673944,-0.228309,1
1632,214.551456,14.101824,145.459962,60.344051,4.36699,0.524786,5.409015,0.230333,0.440722,0.849121,0.396228,0.060424,0.00611,0.054314,302.434888,15541.06935,811.710239,12.751634,109.289415,0.343731,1889.86351,264.961841,2,1,0.679718,0.300213,1182.127075,1.767037,-0.300282,1
1575,309.349432,21.304384,115.54695,69.932777,3.772727,0.521302,8.386223,0.103348,0.445915,0.28333,0.515367,0.024288,0.02188,0.002408,526.141671,34879.58507,523.611646,12.166207,81.632159,0.36597,-12897.78786,106.384567,2,1,0.706594,0.315994,1183.232544,1.650157,-0.318607,1
1616,210,16.137524,180.745768,17.669231,3.52,0.501577,6.222752,-0.271351,0.370599,-0.381675,0.642852,0.049234,0.04439,0.004844,607.388387,105783.4666,1277.841924,13.719009,125.909796,0.32519,-6043.783738,280.359644,2,1,0.749646,0.311833,1188.40686,1.66749,-0.308891,1
1630,298.5,11.018156,120.752141,14.187168,3.986111,0.711039,4.262433,-0.047485,0.44876,-0.118832,0.437972,0.018362,0.014578,0.006307,2044.25189,5357.609667,280.372945,11.387448,15.291843,0.181916,4895.393011,128.217268,2,1,0.710082,0.310294,1192.035034,1.887049,-0.310411,0
1636,250.757946,17.836549,238.048029,53.217098,4.08313,0.534712,7.044969,0.153043,0.428081,1.258994,0.469573,0.059139,0.037231,0.022501,463.199161,11061.40589,526.862228,11.875806,65.608939,0.315721,17510.29914,214.628917,2,1,0.526084,0.270959,1186.710938,1.621769,-0.270141,1
1646,299.333333,18.575347,212.60132,61.683445,4.376344,0.549379,7.186158,0.684539,0.42831,1.178308,0.479269,0.053157,-0.013247,0.066404,554.407543,18247.03744,604.404537,12.253904,64.561085,0.342934,2863.30974,157.51195,2,1,0.691985,0.312528,1182.494385,1.673422,-0.30961,1
1656,295.684836,14.018099,253.958865,26.334251,4.025768,0.648351,5.390058,0.12362,0.444592,0.746602,0.422919,0.017781,0.00518,0.014041,1942.2403,7253.545861,298.082324,11.801124,27.186222,0.228881,10060.66666,193.870837,2,1,0.498056,0.158601,1191.748169,1.774803,-0.157076,1
1586,386.130999,20.357842,64.404256,64.152867,3.857328,0.433232,7.984668,-0.116837,0.463686,-0.391293,0.575328,-0.030827,-0.004442,-0.026385,1305.629486,11731.89737,378.352609,12.390971,60.747595,0.315802,8374.816316,110.036868,2,1,0.734423,0.2998,1189.425171,1.765311,-0.299401,1
1650,297.530374,11.625001,221.985354,26.283237,3.901869,0.642627,4.42464,-0.017618,0.4475,-0.682304,0.482922,-0.027681,-0.002502,-0.02518,2061.633137,11458.27922,270.086233,11.915219,26.254389,0.18165,9007.368332,131.19381,2,1,0.368475,0.177689,1192.003662,1.901293,-0.17403,1
1716,428.751233,13.93604,211.103495,38.792776,4.111233,0.567447,5.354512,0.298719,0.456162,1.119464,0.502805,0.016703,-0.024434,0.041933,1803.079718,9074.059802,377.442606,12.094858,37.235676,0.228437,-14699.84368,68.496318,3,1,0.64817,0.264869,1189.790039,1.774952,-0.263658,1
1649,325.199063,18.339404,108.525792,72.741601,3.693208,0.494736,7.142367,-0.142224,0.466293,-0.988216,0.534217,0.010276,0.023321,-0.013045,1166.067896,15347.47456,714.361795,12.653909,75.651852,0.328401,11472.12471,153.619728,2,1,0.725816,0.313685,1185.584106,1.614907,-0.313795,1
1643,581.831373,21.662117,265.314427,191.734373,3.921569,0.481437,8.366919,0.608373,0.517969,1.094277,0.58984,-0.010865,-0.032234,0.021369,1164.531576,9545.6966,367.422236,12.07709,54.44617,0.345553,4780.569298,32.431352,3,1,0.788065,0.356251,1176.362305,1.614066,-0.355048,0
1640,469.03125,10.009723,120.925413,42.017611,4.21875,0.690852,3.789457,1.695101,0.528983,2.192785,0.626353,-0.017513,-0.252123,0.23461,1061.958002,2766.499142,123.396383,11.690823,6.916641,0.136645,-1386.432164,0.906862,3,1,0.713269,0.292722,1183.358032,1.596874,-0.293254,0
1648,354.784223,23.240974,290.028087,142.729498,4.227378,0.407328,9.277238,0.326958,0.45895,0.784282,0.537348,0.043375,0.010223,0.033152,524.99427,15681.91089,1051.104716,12.819538,130.535832,0.39871,69.291383,214.896534,3,1,0.633859,0.325349,1177.900635,1.684623,-0.326098,1
1637,649.782609,14.685818,280.876602,163.998995,4.26087,0.58291,5.646401,3.781434,0.543135,14.029772,0.849864,0.083178,-0.248501,0.331678,1460.605913,1915.044452,136.813625,11.665519,8.645052,0.213212,-389.121262,-8.809443,3,1,0.804317,0.354823,1174.949341,1.595813,-0.349063,0
1644,398.382353,31.895614,134.388623,175.636967,3.176471,0.509278,13.799218,-0.227345,0.474485,0.015823,0.553043,-0.322013,0.094676,-0.416688,833.220672,4782.908217,191.927173,11.13784,49.43723,0.443388,18309.5631,66.191934,2,1,0.728285,0.301809,1181.980957,1.650809,-0.294702,1
1670,346.451883,20.928412,195.834554,68.682899,4.253138,0.41975,8.422045,0.145595,0.448906,0.762268,0.533617,0.041021,0.017715,0.023306,1102.326517,15328.89673,768.506614,12.25579,77.377048,0.384258,3806.162403,150.331644,2,1,0.702555,0.276151,1188.848877,1.701871,-0.277838,1
1714,482.064667,13.98838,90.072799,26.92009,3.622306,0.59183,5.293145,-0.347628,0.447131,-1.633155,0.49414,-0.023811,0.018746,-0.044373,2459.466652,11067.07073,303.16793,12.065991,28.170322,0.23372,-4115.352812,39.501278,3,1,0.69827,0.280026,1190.165527,1.774899,-0.28033,0
1672,368.133588,19.369405,140.637749,67.846498,4.034351,0.433333,7.625725,-0.110687,0.475787,-0.764245,0.489645,-0.045378,-0.003782,-0.041595,1100.241458,20533.54421,826.093232,12.611728,64.873945,0.327446,-4980.017814,134.583863,3,1,0.706829,0.282936,1188.411987,1.702449,-0.282337,1
1657,269.142712,9.149778,183.020439,14.126409,4.023445,0.629465,3.477381,0.103819,0.394666,-0.02944,0.424662,0.00656,0.012979,-0.006419,2063.463743,7271.137683,253.114371,11.667008,19.033355,0.152803,3283.248559,183.369207,2,1,0.410989,0.090569,1191.785645,1.853966,-0.086145,0
1662,240.344444,16.014174,116.613214,61.971293,3.852778,0.54901,6.319305,0.182057,0.432124,0.335553,0.524198,0.018638,0.007538,0.0111,373.244937,12341.77022,415.381077,12.374296,90.426719,0.285667,1246.292664,262.942163,2,1,0.648134,0.282524,1181.258545,1.70767,-0.282204,1
1663,312.991525,19.314428,143.12226,90.419595,3.811441,0.491846,7.621048,0.089384,0.439816,0.272037,0.468679,0.036462,0.040567,-0.004105,594.658811,12663.04554,442.627469,12.11476,76.994648,0.34159,16890.18946,173.192619,2,1,0.714594,0.310743,1181.844727,1.731283,-0.311026,1
1642,395.498559,16.555942,296.564743,43.967575,3.991354,0.530087,6.300746,-0.149389,0.469777,-0.35125,0.52387,-0.01979,-0.027816,0.008026,1414.267417,14594.8418,409.531621,12.196633,52.537577,0.25381,6107.278632,100.482325,3,1,0.716022,0.31766,1184.47583,1.603637,-0.317126,0
1679,445.235294,14.198736,142.836091,26.759557,3.62069,0.628682,5.321896,-0.397347,0.43855,-1.119455,0.447053,-0.048916,0.000699,-0.049615,1170.293313,10130.91836,312.869059,12.039116,27.597924,0.238,-11318.16941,27.229588,3,1,0.707626,0.295055,1183.105469,1.614234,-0.295228,0
1685,319.511596,23.80627,229.639856,93.161586,3.946794,0.409875,9.892432,0.12341,0.457938,1.00177,0.540274,0.047659,0.019245,0.028414,527.936619,14092.37075,555.120796,12.414852,110.569884,0.421815,298.982058,160.733604,2,1,0.71235,0.300137,1186.733765,1.664283,-0.29989,1
1693,422.155585,16.183965,224.50297,60.486601,4.021277,0.49557,6.17205,0.415109,0.456033,1.301706,0.526725,0.008082,-0.041513,0.049595,1135.512911,12449.09434,386.641973,12.371861,49.926729,0.258812,12528.63217,76.429129,3,1,0.680318,0.282753,1188.355591,1.70821,-0.281482,1
1673,239.710059,20.820989,277.26471,90.609758,4,0.480055,8.68897,-0.173996,0.429694,0.049559,0.544167,-0.027613,0.039022,-0.066635,320.891543,25517.34046,1439.113309,12.648334,193.848988,0.388447,89687.65036,307.028732,2,1,0.43063,0.334018,1177.622192,1.680105,-0.328759,1
1677,338.343949,19.322193,287.151615,93.548555,4.203822,0.526613,7.622148,-0.706146,0.448251,-0.174095,0.486934,-0.014028,0.004482,-0.01851,589.388468,44971.11509,1059.867609,13.683527,191.975483,0.340496,-49017.7532,210.002501,3,1,0.580095,0.331105,1177.430786,1.678008,-0.332522,1
1668,265.959732,20.780836,102.919518,77.666176,4.100671,0.517477,8.539828,-0.082895,0.462854,-0.209839,0.565791,0.032425,0.05193,-0.019504,474.354589,11971.68172,545.032685,12.123844,89.533092,0.393233,14671.21399,223.314706,2,1,0.707665,0.317839,1181.182983,1.674758,-0.318765,1
1692,373.953988,17.889567,201.750195,44.257409,4.131902,0.47338,7.186149,0.033162,0.440953,-0.284641,0.561427,0.012934,0.037449,-0.024515,1750.918261,17509.63131,424.441669,11.881787,54.494928,0.328267,-18554.07201,139.676692,3,1,0.727955,0.312473,1184.414673,1.608289,-0.310711,0
1676,330.085973,16.255633,268.475143,29.161199,4.063348,0.596571,6.170225,0.278709,0.398133,2.265667,0.489442,0.076711,0.025207,0.051504,2680.923629,12556.13497,324.303111,11.87052,46.0877,0.251049,3015.995646,204.313337,2,1,0.753521,0.313017,1190.768799,1.774824,-0.314412,0
1704,407.900264,19.310354,72.415598,74.43821,3.953104,0.497691,7.398854,-0.083473,0.447562,-0.494043,0.478588,0.00317,0.023085,-0.019915,1803.757107,15332.52632,846.846524,12.455794,77.323836,0.354098,31362.75802,121.640672,3,1,0.747869,0.307872,1174.796509,1.595805,-0.307669,0
1675,157.255319,8.594528,117.56549,21.906641,4.148936,0.721525,3.209356,0.714204,0.453319,2.302761,0.176806,0.065978,-0.055111,0.121089,64.504312,3516.804807,201.64678,12.151062,21.406607,0.141463,-3036.693646,350.553719,2,1,0.640733,0.307247,1179.719482,1.68303,-0.310731,1
1690,345.834356,20.902997,235.012086,71.097582,3.736196,0.55774,8.46682,-0.42265,0.470361,-2.94636,0.468162,-0.023387,0.115531,-0.138918,632.196969,12206.93382,614.862982,12.272438,78.000639,0.325582,3769.556438,178.255011,3,1,0.744796,0.329138,1176.794312,1.648349,-0.331672,1
1674,190.340659,12.650535,128.673116,29.056111,4.010989,0.603772,4.827233,-0.031482,0.422713,0.989717,0.52115,0.074928,0.03767,0.037258,273.278797,7594.74263,552.471032,11.957786,93.069079,0.29833,6282.16238,304.8332,2,1,0.612089,0.270795,1180.501587,1.683384,-0.263212,1
1688,474.04947,14.891515,117.147029,26.175864,3.477032,0.544582,5.60144,-0.454589,0.43279,-0.734507,0.48638,0.003779,0.033731,-0.029951,1607.22756,16966.96335,303.620081,12.088812,34.101865,0.279849,-14658.75694,35.354438,3,1,0.651933,0.262857,1188.314453,1.708331,-0.265742,0
1687,468.787755,14.754798,269.678221,25.992774,4.183673,0.557381,5.57124,0.958853,0.432177,3.521675,0.51949,0.044776,-0.093117,0.137893,1522.596392,6409.474844,252.406834,11.362231,21.153213,0.250795,-4939.451862,27.19423,3,1,0.69369,0.292562,1183.292847,1.608234,-0.292264,0
1700,354.7798,23.073779,72.759006,86.36708,3.882621,0.365896,9.43007,-0.197624,0.46558,-0.680529,0.560381,-0.002276,0.022074,-0.023469,864.351103,14280.98526,483.308163,12.451165,87.639506,0.358574,9029.570676,139.579599,2,1,0.760103,0.318355,1187.822998,1.707981,-0.317992,1
1691,260.29375,19.854167,265.928044,65.479324,4.09375,0.517143,8.141069,0.263682,0.43684,1.81971,0.499112,0.036005,-0.040054,0.076059,383.370318,17343.62879,551.18782,12.303321,106.056449,0.356757,-2665.147501,259.147877,2,1,0.554613,0.312834,1177.341431,1.675451,-0.312914,1
1684,216.454545,12.979315,92.810642,53.886018,4.281818,0.64339,5.387401,0.646929,0.452366,3.917447,0.478561,-0.040271,-0.068892,0.028621,244.967847,8362.001609,316.687217,12.820073,70.247663,0.271769,-2556.542518,266.740146,2,1,0.606796,0.305968,1181.020264,1.67177,-0.31025,1
